Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Tiền thanh toán vốn gốc đi thuê tài chính,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Lợi nhuận thuần,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2023-10-12,15117.0,15117.0,15117.0,15117.0,200.0,1.33,POT_RRC,0.01333958975734,0.0482629498647806,-0.1555692101441179,0.0150719678162248,0.0312874665133022,0.027629104589231,242.0,2555.2380952380954,2347.3015873015875,0.3103144375402981,15873.1,17504.28,17995.67,15265.409523809523,16725.038431372548,17618.224356435643,16079.304463709075,15225.899175441416,-853.4052882676624,-867.7566598263634,43.6824963309049,18481.46346353325,13264.736536466748,1.0,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-10-13,15117.0,15117.0,15117.0,15117.0,100.0,0.0,POT_RRC,0.0,0.0482629498647806,-0.1508734482952312,0.0150719678162248,0.0312467438315822,0.0273756937459364,182.0,2260.0,2207.619047619048,0.3103144375402981,15753.75,17430.68,17983.02,15193.4,16631.419607843138,17561.22099009901,16008.02265158248,15209.145456142734,-798.8771954397453,-853.9807669490398,43.68249633090489,18264.521479257543,13242.97852074246,0.9999999999999996,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-10-17,15615.0,15714.0,15814.0,15117.0,1930.0,3.29,POT_RRC,0.0329430442548124,0.0467220807078696,-0.1079181901279707,0.0144462138417656,0.0323942697739075,0.0277380277525499,548.0,2190.0,2131.5873015873017,0.3846172273321665,15639.4,17367.04,17984.98,15180.185714285712,16560.216470588235,17514.329504950496,15978.90986257637,15271.58461673616,-707.3252458402112,-824.6496627272741,56.74257486975246,17937.528703280692,13341.271296719307,1.0,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-10-18,15814.0,15615.0,15814.0,15615.0,200.0,1.27,POT_RRC,0.0127441562600063,0.0600616704652097,-0.0965493601462522,0.0134978696882269,0.032039228129289,0.0276220199326653,526.0,2156.6666666666665,2103.015873015873,0.4143085027710858,15569.8,17301.4,17988.93,15196.814285714288,16499.31294117647,17471.339801980197,15966.694317200345,15355.03313723829,-611.6611799620532,-782.05196617423,60.921042156998425,17749.418276574925,13390.181723425074,1.0,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-10-19,15814.0,15814.0,15814.0,15814.0,110.0,0.0,POT_RRC,0.0,0.0600616704652097,-0.1166350128477264,0.0134978696882269,0.0311173026066681,0.0275960055476779,508.0,2004.7619047619048,2100.0,0.4143085027710858,15475.35,17257.64,17997.7,15220.07142857143,16440.983529411766,17428.27188118812,15955.383627037354,15425.643423817017,-529.740203220339,-731.5896135834519,60.92104215699843,17416.411595053076,13534.288404946925,1.0,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-10-20,16311.0,15913.0,16311.0,15913.0,200.0,3.14,POT_RRC,0.0314278487416213,0.0789839253820201,-0.0520167383470882,0.0161711254688377,0.0312544077950609,0.0274472856471405,508.0,1923.809523809524,2098.4126984126983,0.4884620901738139,15405.75,17209.9,18009.51,15299.657142857142,16403.86039215686,17394.87188118812,15981.725580590142,15561.852127845166,-419.873452744976,-669.2463814157568,70.4212860528896,17093.830426495228,13717.669573504772,1.0,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-10-23,16609.0,15117.0,16609.0,15117.0,200.0,1.83,POT_RRC,0.0182698792226105,0.0986968313818879,-0.0617974354629159,0.0136884890574002,0.0316065465670029,0.0274109567772806,528.0,1895.2380952380952,2094.285714285714,0.5329244021376227,15365.95,17170.12,18017.56,15414.25238095238,16380.29568627451,17367.13900990099,16028.19035239828,15722.951800484372,-305.23855191390794,-596.4448155153871,74.67987236712273,16884.592257170425,13847.307742829576,1.0,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-10-25,16808.0,16311.0,16908.0,16311.0,16500.0,1.2,POT_RRC,0.0119814558371966,0.0764008965738072,-0.05055640286957,0.011398467626321,0.0315807389147907,0.0266876601794855,3442.0,2604.7619047619046,2320.0,0.562615677576542,15351.0,17132.32,18025.67,15551.590476190477,16366.094901960783,17343.187326732674,16085.954029998407,15889.882292717546,-196.07173728086127,-516.3701998684819,77.2082846846777,16801.8499142519,13900.1500857481,1.0,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-10-26,15913.0,16012.0,16012.0,15913.0,1600.0,-5.32,POT_RRC,-0.0532484531175631,0.0062602757050713,-0.0857224935363401,0.032734674898165,0.0334231519319292,0.0274614165583254,3722.0,2471.428571428572,2330.6349206349205,0.4290795392959753,15355.95,17076.62,18024.83,15605.114285714286,16318.27843137255,17301.35227722772,16073.142620368895,15893.438863068694,-179.7037573002017,-449.03691135482586,50.85504885786184,16814.10824352449,13897.791756475512,0.4843828841791527,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-10-27,15316.0,15814.0,16808.0,15316.0,800.0,-3.75,POT_RRC,-0.0375164959467102,-0.0314910838497534,-0.1046939849184543,0.0372113636093245,0.030156401472167,0.0277376711091661,3860.0,2292.8571428571427,2338.095238095238,0.3400057129792174,15311.2,17003.02,18017.06,15601.309523809525,16249.234509803922,17247.712079207922,16017.05798182305,15804.60211490428,-212.4558669187718,-401.720702467615,40.2746696410216,16712.70334321869,13909.69665678131,0.2773713182398076,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-10-31,15814.0,15814.0,15814.0,15814.0,1000.0,3.25,POT_RRC,0.0325150169757115,-0.0304702348108638,0.0,0.0374855673564353,0.0305193255406743,0.0280676041070664,4020.0,1745.2380952380952,2230.15873015873,0.4143085027710858,15351.0,16937.38,17998.85,15649.19523809524,16202.606274509804,17204.087128712872,16002.016649836158,15806.047943380545,-195.9687064556147,-360.570303265215,50.23921138235568,16762.61840676449,13939.381593235508,0.310918088029483,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-11-03,15913.0,15117.0,16012.0,14918.0,18900.0,0.63,POT_RRC,0.0062602757050713,-0.0419049912697935,-0.018382579729813,0.0359260583356821,0.0255584892977306,0.0280277688206497,7760.0,2559.5238095238096,2520.6349206349205,0.4290795392959753,15415.65,16877.7,17968.14,15702.719047619048,16162.43450980392,17162.783168316833,15995.422823922368,15822.502105937385,-172.92071798498546,-323.0403862091691,52.073339616381226,16804.557677580706,14026.742322419295,0.357781566656782,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-11-06,16510.0,16112.0,17007.0,16112.0,610.0,3.75,POT_RRC,0.0375164959467102,-0.0177296525464064,0.0993474497269941,0.0409417134530325,0.0256721318321483,0.0283332812612027,4582.0,2217.1428571428573,2450.15873015873,0.5181533656127332,15485.3,16827.98,17925.09,15806.942857142858,16148.014901960783,17133.90910891089,16033.53965177997,15928.271012716246,-105.26863906372456,-279.4860367800802,61.855977448205,16948.853296819794,14021.746703180204,0.607735975757218,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-11-07,17803.0,16510.0,17803.0,16112.0,700.0,7.83,POT_RRC,0.0783161720169594,0.1187708163137057,0.2177154582763338,0.0427280145087822,0.0295995933090062,0.0278717061791262,4402.0,2207.619047619048,2440.4761904761904,0.7110720547711386,15644.45,16800.14,17894.97,16027.67619047619,16186.250980392157,17131.491485148515,16164.61078868516,16216.690856913749,52.08006822858806,-213.17281577834652,74.74064397123331,17378.982180217772,13909.91781978223,0.9331871328997284,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-11-08,16211.0,16112.0,17803.0,16112.0,310.0,-8.94,POT_RRC,-0.0894231309329888,0.058435622878036,0.0723688562545479,0.0628172181597127,0.035508546154097,0.0299849354780496,4304.0,2170.0,2438.5714285714284,0.4735418512597841,15714.05,16750.4,17868.2,16081.633333333331,16163.147450980392,17098.145544554456,16168.047026560333,16215.81534046548,47.76831390514599,-160.98458984164807,50.50428544128189,17420.60620907643,14007.493790923569,0.2769730444249426,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
2023-11-10,16410.0,16211.0,16410.0,16211.0,350.0,1.23,POT_RRC,0.0122756153229288,0.0376881244466928,0.1224350205198359,0.06189359840919,0.0354945573423735,0.0300372996422741,4174.0,2177.1428571428573,2407.619047619048,0.5032331266987035,15813.5,16706.64,17838.6,16147.914285714283,16149.798431372548,17069.270297029703,16185.969469037344,16245.68990347079,59.7204344334441,-116.84358498662964,52.715774196003146,17432.346177797288,14194.653822202714,0.3368504420776567,38451327,7250962363,395948757,-93096588,-9152460697,11737716694,10177521856,115155752212,-69864736030,-69307624646,1828724916,-8517024319,-368658357,2355715161,-759432900,-19299762107,1878029986,-127860000,0,0,0,0,-25752272,1724417714,0,0,365936226851,-353307837382,-7982665354,-11949453690,-7303729575,-24879073968,92173892674,2807386,67297626092,-0.6323648157508659,114794358030,27421061,-0.9743700682978256,287915344,-11747712438,114794358030,0,114794358030,-100553963198,14240394832,-11747977488,0,-2395006254,-10629735773,-10244409339,10334820614,0,-51959948,10282860666,38451327,-11030266,27421061,27421061,2.4040622728,6.1513171275,1.0080977525145227,1.5978784553652263,0.544046341,3.8536283906,132.6613281076837,133.2117007337,94.809708784,360.6827376253837,2.7399995495,0.0105898305967467,0.1240513477873055,0.0002388711559572,0.0328259903,0.0601052842,0.0046024308,96636996003.0,1215652805,0.0361111111,1.0568088527,0.0714528726,0.5823186279,-0.1034799593040566,7.151317127543703,349740108000,19430006,33.1458223357,1.1259145673,0.2804013978,-15.0761566503,1.4112739337290992,15987.0033865661,9.9651412072
